Date,Symbols,Close,High,Low,Open,Volume
2020-10-20,BNTX,93.4538,95.2037,90.7405,93.0279,1890100.1371856
2020-10-20,MRNA,71.25,73.1,70.65,72.07,5441299.0
2020-10-21,GOOGL,79.2995,80.757,78.3568,78.4925,60321060.0
2020-10-21,PFE,34.2095,34.5511,34.191,34.4632,19523613.415559
2020-10-21,BNTX,86.8867,92.0572,84.8562,91.869,3417011.3279691
2020-10-21,MRNA,68.37,71.5784,68.06,71.57,4614813.0
2020-10-22,GOOGL,80.333,80.671,78.874,79.25,30515460.0
2020-10-22,PFE,34.5316,34.6623,34.1636,34.2095,19789679.137333
2020-10-22,BNTX,85.5397,89.2639,84.6057,88.1447,2227060.9414109
2020-10-22,MRNA,70.84,72.53,68.4,68.5035,5212065.0
2020-10-23,GOOGL,81.649,81.706,80.5955,80.7525,30548040.0
2020-10-23,PFE,35.2244,35.3211,34.7316,34.9941,31425003.790421
2020-10-23,BNTX,87.8475,89.1352,86.233,88.7533,2099661.7715751
2020-10-23,MRNA,70.53,72.3997,68.8,72.3,3735087.0
2020-10-26,GOOGL,79.2145,81.479,78.389,80.75,35826340.0
2020-10-26,PFE,34.9844,35.0772,34.5794,34.9385,34741736.35277
2020-10-26,BNTX,82.1422,88.9866,79.5868,87.382,2907539.8378032
2020-10-26,MRNA,70.24,71.32,68.7,70.36,3872799.0
2020-10-27,GOOGL,79.944,80.1,78.8495,79.4466,25902760.0
2020-10-27,PFE,34.5316,35.1689,34.0164,34.1725,37897236.711011
2020-10-27,BNTX,83.1526,83.2566,79.7454,82.2116,2243444.570159
2020-10-27,MRNA,70.67,71.35,68.81,70.45,3812879.0
2020-10-28,GOOGL,75.54,77.6905,75.424,77.5005,45173500.0
2020-10-28,PFE,32.7047,34.2554,32.5866,33.9499,34818221.947827
2020-10-28,BNTX,76.8034,79.973,74.6293,79.1311,2590729.4431283
2020-10-28,MRNA,65.74,69.47,65.4899,68.95,6043991.0
2020-10-29,GOOGL,77.844,79.4367,75.8275,75.851,55406860.0
2020-10-29,PFE,32.5485,32.8804,31.921,32.733,28326956.519934
2020-10-29,BNTX,84.0044,84.9554,78.4675,80.7159,2536104.5591595
2020-10-29,MRNA,71.28,74.539,66.23,68.35,13776433.0
2020-10-30,GOOGL,80.8055,84.0658,80.0785,83.372,99923940.0
2020-10-30,PFE,32.733,32.7847,32.1435,32.5115,26376653.259079
2020-10-30,BNTX,84.5492,87.6593,82.2611,86.1835,2279940.2440323
2020-10-30,MRNA,67.47,71.49,66.85,70.8,7085797.0
2020-11-02,GOOGL,81.216,82.912,80.712,81.177,44228980.0
2020-11-02,PFE,33.4258,33.4445,32.7886,33.1487,22038737.634767
2020-11-02,BNTX,86.2726,87.1641,82.3899,87.0694,2160412.848497
2020-11-02,MRNA,67.11,68.6,66.55,68.02,4650268.0
2020-11-03,GOOGL,82.283,82.95,80.6054,81.538,31432820.0
2020-11-03,PFE,33.3878,33.785,33.2873,33.6093,22250541.139237
2020-11-03,BNTX,86.3915,87.3622,84.044,84.1034,1092963.1004284
2020-11-03,MRNA,69.08,69.25,66.59,66.75,4366928.0
2020-11-04,GOOGL,87.2925,88.5015,85.15,85.279,71342980.0
2020-11-04,PFE,34.4398,35.1689,34.0983,34.191,42030261.358809
2020-11-04,BNTX,89.8285,90.2638,85.6882,85.6882,1717823.6761568
2020-11-04,MRNA,69.81,71.55,68.9188,68.97,5442067.0
2020-11-05,GOOGL,88.125,89.5909,87.0515,88.5225,39758140.0
2020-11-05,PFE,33.9188,34.7667,33.9188,34.7189,34534533.685912
2020-11-05,BNTX,91.1261,91.9581,88.8182,90.4625,1473849.1523473
2020-11-05,MRNA,71.48,71.59,70.16,71.09,4449850.0
2020-11-06,GOOGL,87.9865,88.4247,86.834,87.567,28621680.0
2020-11-06,PFE,33.9285,34.2261,33.6396,33.9188,24298151.603225
2020-11-06,BNTX,91.1261,91.3242,89.472,91.1261,869590.27296061
2020-11-06,MRNA,72.45,74.16,70.87,71.42,5841047.0
2020-11-09,GOOGL,88.071,90.8445,87.8772,89.799,53440480.0
2020-11-09,PFE,36.5371,39.1379,35.7739,39.0169,234275300.81107
2020-11-09,BNTX,103.805,113.908,97.5742,112.937,14755029.619512
2020-11-09,MRNA,77.74,80.25,75.42,77.75,20266813.0
2020-11-10,GOOGL,86.886,87.969,85.806,86.4885,43021160.0
2020-11-10,PFE,36.0531,37.7882,35.8482,37.7023,81525916.154202
2020-11-10,BNTX,111.689,112.323,105.191,108.955,8106139.5454108
2020-11-10,MRNA,76.05,80.38,73.52,80.0,10499395.0
2020-11-11,GOOGL,87.3615,88.145,87.153,87.42,31838120.0
2020-11-11,PFE,35.8842,37.4691,35.3259,36.2404,60037169.205459
2020-11-11,BNTX,108.41,111.431,107.581,110.936,3305523.2986972
2020-11-11,MRNA,82.44,83.98,76.13,77.05,18576496.0
2020-11-12,GOOGL,87.141,88.249,86.8985,87.1,26487260.0
2020-11-12,PFE,35.0,35.7358,34.7112,35.6803,47659234.522625
2020-11-12,BNTX,100.665,106.111,99.5453,105.795,3638865.7318704
2020-11-12,MRNA,87.81,87.93,83.83,85.18,21750394.0
2020-11-13,GOOGL,88.613,88.8565,86.799,87.4,29757540.0
2020-11-13,PFE,35.9964,36.0286,35.1435,35.2967,41042718.719737
2020-11-13,BNTX,104.993,107.172,102.388,103.131,3038520.0238559
2020-11-13,MRNA,89.39,90.53,85.22,86.62,14176721.0
2020-11-16,GOOGL,88.7015,89.717,88.0665,88.207,25467860.0
2020-11-16,PFE,34.7951,35.3718,34.3461,35.2888,76882647.343785
2020-11-16,BNTX,90.6506,96.0786,86.2429,95.722,11278722.034009
2020-11-16,MRNA,97.95,103.2,93.3,100.31,70853055.0
2020-11-17,GOOGL,88.083,88.857,87.9745,88.393,21320680.0
2020-11-17,PFE,33.5918,34.0212,33.3868,34.0104,50408451.203922
2020-11-17,BNTX,86.1042,91.1261,85.8269,88.1546,4096262.5627544
2020-11-17,MRNA,93.15,97.8,91.6,97.23,26171963.0
2020-11-18,GOOGL,87.032,88.25,86.9283,87.832,20107540.0
2020-11-18,PFE,33.8524,34.878,33.8338,34.4223,68066006.896497
2020-11-18,BNTX,89.5809,91.5817,87.4216,89.9375,5827963.0553484
2020-11-18,MRNA,88.89,94.0,88.6103,93.87,21823450.0
2020-11-19,GOOGL,87.9285,88.1745,86.501,86.6615,20106800.0
2020-11-19,PFE,33.7323,34.1422,33.4249,34.1138,46414494.814234
2020-11-19,BNTX,94.0283,94.1867,90.4228,90.7299,3432726.6080463
2020-11-19,MRNA,92.77,94.65,89.5114,90.0,16002015.0
2020-11-20,GOOGL,86.819,88.4181,86.75,88.1,27706440.0
2020-11-20,PFE,34.2066,34.7755,33.9646,34.2066,65052481.828949
2020-11-20,BNTX,103.081,104.329,98.1091,99.0501,6841833.8548305
2020-11-20,MRNA,97.61,98.43,94.82,95.0,15306303.0
2020-11-23,GOOGL,86.378,87.2995,85.509,87.011,22552360.0
2020-11-23,PFE,34.0398,34.5715,33.7499,34.514,46855756.128562
2020-11-23,BNTX,105.488,108.935,103.21,108.688,5244008.043213
2020-11-23,MRNA,101.03,101.77,98.62,100.77,16359624.0
2020-11-24,GOOGL,88.195,88.3237,86.0365,86.375,28006120.0
2020-11-24,PFE,34.1138,34.2447,33.5723,33.6758,45581336.406495
2020-11-24,BNTX,100.902,102.448,96.6334,99.9614,3901076.4823299
2020-11-24,MRNA,98.56,99.89,93.54,98.4,12515336.0
2020-11-25,GOOGL,88.2065,88.519,87.418,88.3905,19599140.0
2020-11-25,PFE,34.0485,34.0777,33.7782,34.0485,28920173.561111
2020-11-25,BNTX,103.963,105.053,98.1586,99.0501,3036246.4268667
2020-11-25,MRNA,109.18,109.29,98.65,99.03,25850691.0
2020-11-27,GOOGL,89.351,89.8505,88.227,88.227,14790140.0
2020-11-27,PFE,34.7024,34.7278,34.2544,34.2818,27118991.747185
2020-11-27,BNTX,108.945,110.144,105.092,105.429,3911719.5815574
2020-11-27,MRNA,127.03,130.06,114.86,115.12,43438495.0
2020-11-30,GOOGL,87.72,89.0168,87.392,88.7825,32417740.0
2020-11-30,PFE,35.7076,36.1634,35.0448,35.3718,70193727.267933
2020-11-30,BNTX,123.06,123.723,112.422,112.561,10030083.163179
2020-11-30,MRNA,152.74,153.8699,141.05,144.0,73203064.0
2020-12-01,GOOGL,89.768,91.086,88.1515,88.3328,37362680.0
2020-12-01,PFE,36.7332,37.7492,36.3595,36.7244,77955904.919643
2020-12-01,BNTX,112.927,126.913,106.974,123.317,9726945.6477336
2020-12-01,MRNA,141.01,178.5,130.33,177.66,125552341.0
2020-12-02,GOOGL,91.2485,91.637,89.2585,89.768,29424700.0
2020-12-02,PFE,38.0283,38.5962,37.5628,37.7199,90494223.367044
2020-12-02,BNTX,119.94,122.416,115.324,119.702,7233426.6101555
2020-12-02,MRNA,143.0,149.7999,128.1,138.63,51217334.0
2020-12-03,GOOGL,91.092,92.1915,90.85,91.027,24727320.0
2020-12-03,PFE,37.3676,38.2419,36.8367,38.1961,73567033.737934
2020-12-03,BNTX,117.553,120.643,113.908,118.712,4305542.5214956
2020-12-03,MRNA,157.26,159.11,143.0101,143.5,38656507.0
2020-12-04,GOOGL,91.188,91.475,90.6795,91.011,20544840.0
2020-12-04,PFE,37.5997,37.7023,37.1801,37.1801,37945552.678727
2020-12-04,BNTX,118.86,119.603,113.333,116.723,3172732.9175283
2020-12-04,MRNA,152.52,157.82,148.51,157.59,27704832.0
2020-12-07,GOOGL,90.8515,91.4645,90.152,90.7775,22277540.0
2020-12-07,PFE,38.4479,38.5865,37.6281,37.8985,51505085.953336
2020-12-07,BNTX,124.506,125.18,119.851,119.851,4959570.1562906
2020-12-07,MRNA,159.52,163.98,152.97,155.03,31325939.0
2020-12-08,GOOGL,90.5665,90.7985,89.564,90.426,19926340.0
2020-12-08,PFE,39.6688,39.8649,38.5416,38.5865,92964662.079039
2020-12-08,BNTX,126.893,128.666,125.298,125.794,4623984.4138324
2020-12-08,MRNA,169.86,170.51,164.3,165.75,27681444.0
2020-12-09,GOOGL,88.893,91.4185,88.1,90.518,31711560.0
2020-12-09,PFE,39.0071,40.1529,38.3356,40.143,92132373.629236
2020-12-09,BNTX,121.643,127.824,115.473,127.765,5299924.1929673
2020-12-09,MRNA,156.59,170.8,147.2,170.2,40885105.0
2020-12-10,GOOGL,88.3825,88.7495,86.6764,88.13,28688220.0
2020-12-10,PFE,38.8948,39.3515,38.6304,38.9788,61940576.712616
2020-12-10,BNTX,128.309,128.716,122.03,122.644,5432643.9028267
2020-12-10,MRNA,155.69,159.5,148.0101,151.13,22058018.0
2020-12-11,GOOGL,88.74,88.8655,87.637,88.0,18628620.0
2020-12-11,PFE,38.3259,39.213,37.9257,39.1184,65163179.62137
2020-12-11,BNTX,126.091,129.756,123.456,128.864,4345015.4766838
2020-12-11,MRNA,156.93,163.75,155.89,159.7,22069857.0
2020-12-14,GOOGL,87.613,89.49,87.4565,88.536,33049420.0
2020-12-14,PFE,36.5469,38.8304,36.4161,38.7924,101718917.62757
2020-12-14,BNTX,107.242,125.794,104.25,125.426,11012534.507998
2020-12-14,MRNA,155.07,163.7611,152.5606,163.4,22467742.0
2020-12-15,GOOGL,88.054,88.2,87.0835,87.993,21365840.0
2020-12-15,PFE,36.0803,36.5185,35.6149,36.4073,70813195.725315
2020-12-15,BNTX,110.144,115.156,107.301,113.125,5766625.4065567
2020-12-15,MRNA,147.22,157.28,142.46,157.0,36451258.0
2020-12-16,GOOGL,87.8595,88.4555,87.453,88.4555,24676720.0
2020-12-16,PFE,35.2694,35.8579,35.1766,35.5855,60633764.63452
2020-12-16,BNTX,104.775,111.778,101.358,111.154,4848673.7468392
2020-12-16,MRNA,137.03,141.334,134.31,137.75,28476275.0
2020-12-17,GOOGL,87.0255,88.3355,86.5575,88.1965,34880100.0
2020-12-17,PFE,35.448,35.5309,34.7755,35.2596,55828495.105919
2020-12-17,BNTX,105.419,106.568,100.655,101.66,3521291.8932508
2020-12-17,MRNA,144.0,146.97,137.3,137.92,32404457.0
2020-12-18,GOOGL,86.311,87.418,85.75,87.3085,85256740.0
2020-12-18,PFE,35.121,35.5016,34.9522,35.4089,64650506.954267
2020-12-18,BNTX,103.25,105.756,101.596,105.449,3137971.7195109
2020-12-18,MRNA,140.23,145.0,135.06,141.51,33157833.0
2020-12-21,GOOGL,86.728,86.85,84.7,85.4565,33974140.0
2020-12-21,PFE,34.8409,34.8595,34.4027,34.7473,43871791.186495
2020-12-21,BNTX,105.449,106.944,103.577,106.489,2636070.1361944
2020-12-21,MRNA,138.3,147.26,137.79,140.84,23921047.0
2020-12-22,GOOGL,86.011,86.6306,85.289,86.4665,20376580.0
2020-12-22,PFE,34.2447,34.7951,34.1188,34.6838,36589191.936335
2020-12-22,BNTX,99.6048,106.192,94.6919,106.053,5080579.6301474
2020-12-22,MRNA,125.88,141.4,123.0,139.0,36126942.0
2020-12-23,GOOGL,86.4115,87.2055,86.06,86.1965,22973680.0
2020-12-23,PFE,34.8975,35.0937,34.3745,34.4964,38818717.879973
2020-12-23,BNTX,99.1095,99.5453,94.0976,96.1975,3446722.5561197
2020-12-23,MRNA,130.34,132.0,115.0,120.05,41905043.0
2020-12-24,GOOGL,86.708,87.1205,86.2175,86.45,9312760.0
2020-12-24,PFE,34.7375,35.0185,34.6546,34.8595,15867952.824083
2020-12-24,BNTX,96.039,98.9411,95.722,97.5643,1049074.1979797
2020-12-24,MRNA,123.39,129.7,122.7201,125.94,12720588.0
2020-12-28,GOOGL,88.698,89.35,87.091,87.2455,27650740.0
2020-12-28,PFE,34.3198,35.0284,34.188,34.8224,28960823.857073
2020-12-28,BNTX,87.273,94.4938,86.2429,94.0976,4743934.8276351
2020-12-28,MRNA,111.4,122.88,111.05,120.04,31088166.0
2020-12-29,GOOGL,87.888,89.4235,87.7555,89.3615,19725740.0
2020-12-29,PFE,34.5325,34.674,34.2915,34.3939,24839256.217144
2020-12-29,BNTX,87.4414,88.5409,83.056,83.6478,3332091.6727504
2020-12-29,MRNA,114.39,116.25,106.88,107.7957,23718799.0
2020-12-30,GOOGL,86.8125,88.388,86.4,88.25,21026160.0
2020-12-30,PFE,34.2447,34.7112,34.2066,34.514,26703671.369374
2020-12-30,BNTX,83.1427,90.0266,82.2381,89.1451,2969288.3897807
2020-12-30,MRNA,111.13,118.9408,108.8,118.4,23965535.0
2020-12-31,GOOGL,87.632,87.875,86.8045,86.8635,21069580.0
2020-12-31,PFE,34.31,34.4126,33.824,34.1695,33040783.120156
2020-12-31,BNTX,80.7456,84.6878,79.7849,82.588,2632149.8976913
2020-12-31,MRNA,104.47,113.55,102.66,110.55,23369872.0
2021-01-04,GOOGL,86.3065,88.1245,85.357,88.0,37323900.0
2021-01-04,PFE,34.31,34.4301,33.8074,34.3658,36011750.952144
2021-01-04,BNTX,84.9156,87.2928,82.2116,84.6393,3168090.822077
2021-01-04,MRNA,111.73,113.63,103.26,107.23,22439554.0
2021-01-05,GOOGL,87.0025,87.3415,85.845,86.2545,20359240.0
2021-01-05,PFE,34.6643,34.8312,34.1138,34.2261,32088998.928772
2021-01-05,BNTX,85.9557,88.1348,84.0836,87.1146,1989762.8371794
2021-01-05,MRNA,109.18,114.98,107.2,113.82,15450804.0
2021-01-06,GOOGL,86.144,87.1982,84.8051,85.0128,46588020.0
2021-01-06,PFE,34.3658,34.9336,34.272,34.3296,37510368.773724
2021-01-06,BNTX,90.2941,90.6209,85.4307,85.9309,3100272.614194
2021-01-06,MRNA,116.26,116.93,110.28,111.11,21590934.0
2021-01-07,GOOGL,88.717,88.891,86.338,86.338,41936580.0
2021-01-07,PFE,34.5423,34.6252,34.1793,34.5228,29836071.219129
2021-01-07,BNTX,92.8,93.8896,90.1455,93.1071,3009057.1548791
2021-01-07,MRNA,115.09,122.82,112.13,120.1,20614071.0
2021-01-08,GOOGL,89.8915,89.9678,88.061,88.858,35484520.0
2021-01-08,PFE,34.6077,34.9766,34.3939,34.635,35900909.703762
2021-01-08,BNTX,99.4364,100.239,96.0786,97.1681,4026657.3803284
2021-01-08,MRNA,112.75,117.71,111.49,116.52,12376939.0
2021-01-11,GOOGL,87.8145,89.219,87.607,88.851,34812360.0
2021-01-11,PFE,35.205,35.2596,34.6204,34.6926,50775467.910243
2021-01-11,BNTX,107.866,108.361,101.13,101.863,4818551.6155027
2021-01-11,MRNA,117.26,121.24,112.62,112.75,16650648.0
2021-01-12,GOOGL,86.8715,88.395,85.8188,87.268,29534300.0
2021-01-12,PFE,34.6546,35.2196,34.3198,35.1395,51316722.128235
2021-01-12,BNTX,104.448,106.655,100.051,103.973,3594439.7274686
2021-01-12,MRNA,124.55,124.91,117.12,117.93,15300721.0
2021-01-13,GOOGL,87.3625,87.8195,86.366,86.366,23431800.0
2021-01-13,PFE,34.3558,34.6448,34.1509,34.4867,33288995.747565
2021-01-13,BNTX,101.635,104.993,101.071,102.497,1833433.8619593
2021-01-13,MRNA,124.06,127.58,120.74,123.7,14324644.0
2021-01-14,GOOGL,86.546,88.3775,86.3035,87.4435,29212340.0
2021-01-14,PFE,34.2544,34.4496,34.1236,34.2818,32478035.100443
2021-01-14,BNTX,104.845,105.488,101.289,101.814,1928562.4926464
2021-01-14,MRNA,129.72,130.98,122.8,122.8,13346728.0
2021-01-15,GOOGL,86.381,87.381,85.5855,86.451,31444280.0
2021-01-15,PFE,34.2066,34.2818,33.9285,34.188,36786509.462784
2021-01-15,BNTX,100.625,103.993,96.3262,103.26,3181791.9698303
2021-01-15,MRNA,129.65,133.29,126.58,129.6,15769535.0
2021-01-19,GOOGL,89.2235,90.192,86.6415,87.15,41659020.0
2021-01-19,PFE,34.2349,34.4867,34.1334,34.2622,35889004.908357
2021-01-19,BNTX,103.705,104.438,99.2482,100.298,2037597.2178846
2021-01-19,MRNA,125.01,126.36,120.5,122.1,16528897.0
2021-01-20,GOOGL,94.0035,94.9862,90.9755,91.3185,64151400.0
2021-01-20,PFE,34.0212,34.31,33.983,34.2915,37979802.78945
2021-01-20,BNTX,102.249,104.498,101.358,103.418,1631160.4587709
2021-01-20,MRNA,125.14,126.0101,122.25,124.51,8001568.0
2021-01-21,GOOGL,94.2075,96.604,93.9705,94.6825,58659460.0
2021-01-21,PFE,34.0017,34.1041,33.6942,33.9188,36331920.06498
2021-01-21,BNTX,104.429,106.281,102.22,103.012,2277982.648756
2021-01-21,MRNA,132.98,137.0,125.25,125.28,20880838.0
2021-01-22,GOOGL,94.628,95.2195,93.8248,94.573,32743900.0
2021-01-22,PFE,34.068,34.3296,33.7879,33.8524,28185649.324145
2021-01-22,BNTX,107.41,107.45,103.324,103.507,1712562.7019513
2021-01-22,MRNA,131.02,135.87,128.9,132.5,10067191.0
2021-01-25,GOOGL,94.714,96.091,92.958,95.637,50586920.0
2021-01-25,PFE,34.7473,34.757,33.8524,34.068,34040636.330067
2021-01-25,BNTX,109.559,109.926,104.141,106.974,2910234.4338796
2021-01-25,MRNA,147.0,147.4299,137.25,138.4,26970870.0
2021-01-26,GOOGL,95.3975,95.7875,93.8065,94.2995,31461560.0
2021-01-26,PFE,34.7755,35.0448,34.635,34.7375,29738669.744935
2021-01-26,BNTX,105.28,111.76,104.488,109.232,3900949.2739726
2021-01-26,MRNA,151.93,154.55,145.0,145.15,16964726.0
2021-01-27,GOOGL,90.947,94.0235,89.864,93.7455,82512620.0
2021-01-27,PFE,33.7782,34.5228,33.7129,34.4779,54245778.276486
2021-01-27,BNTX,104.963,109.811,102.041,104.151,2160130.1632586
2021-01-27,MRNA,155.73,164.55,149.0,151.2,20262915.0
2021-01-28,GOOGL,92.66,94.3995,91.55,91.55,55278100.0
2021-01-28,PFE,33.7879,34.231,33.7684,33.8718,41887133.296999
2021-01-28,BNTX,108.955,110.183,105.587,106.639,2318575.2394065
2021-01-28,MRNA,159.55,168.0,153.62,154.105,16497369.0
2021-01-29,GOOGL,91.368,92.3768,90.078,91.701,44530180.0
2021-01-29,PFE,33.825,34.7483,33.5615,34.7483,63946998.920788
2021-01-29,BNTX,115.829,117.047,110.342,113.848,6686315.5804907
2021-01-29,MRNA,173.16,185.98,166.2001,174.99,39687298.0
2021-02-01,GOOGL,94.6535,95.777,92.2293,92.2293,40252060.0
2021-02-01,PFE,33.7313,34.0983,33.6561,33.8533,42873209.611212
2021-02-01,BNTX,114.997,118.404,112.412,116.731,2925999.1838735
2021-02-01,MRNA,157.48,174.5,154.3,173.03,22056533.0
2021-02-02,GOOGL,95.956,97.4685,95.3185,95.6565,66332400.0
2021-02-02,PFE,32.9681,33.7119,32.289,33.6932,89217843.421735
2021-02-02,BNTX,113.67,114.779,109.51,113.908,1924938.0640535
2021-02-02,MRNA,158.58,159.054,147.1,158.52,14923862.0
2021-02-03,GOOGL,102.944,105.331,100.678,103.28,97881640.0
2021-02-03,PFE,32.8257,33.2502,32.771,32.9681,40886854.842633
2021-02-03,BNTX,116.899,118.117,112.63,113.125,2450125.8438868
2021-02-03,MRNA,165.86,168.39,156.4,156.6,11355915.0
2021-02-04,GOOGL,102.682,103.465,101.755,103.031,48595600.0
2021-02-04,PFE,32.8744,33.052,32.6949,32.7983,36387535.891748
2021-02-04,BNTX,116.443,118.948,115.879,116.78,1459583.6437072
2021-02-04,MRNA,173.31,173.73,164.25,166.42,10618280.0
2021-02-05,GOOGL,104.441,104.797,102.5,102.978,29865120.0
2021-02-05,PFE,32.9028,33.052,32.771,32.9028,33696740.625942
2021-02-05,BNTX,116.453,118.078,115.453,116.315,885230.84336766
2021-02-05,MRNA,176.24,177.5,170.26,170.99,8990045.0
2021-02-08,GOOGL,104.226,105.75,103.167,105.0,28828860.0
2021-02-08,PFE,32.8081,32.9906,32.732,32.9389,33573950.520681
2021-02-08,BNTX,118.365,119.841,116.483,116.493,1943006.6987407
2021-02-08,MRNA,185.98,189.26,176.81,177.0,12940157.0
2021-02-09,GOOGL,103.77,104.926,103.5,103.74,21891660.0
2021-02-09,PFE,32.9486,33.0346,32.7515,32.7896,32020459.769277
2021-02-09,BNTX,116.414,118.84,116.007,118.83,1109775.8049848
2021-02-09,MRNA,179.52,187.0,177.27,186.21,8403123.0
2021-02-10,GOOGL,104.324,104.944,102.612,104.157,25101600.0
2021-02-10,PFE,32.732,33.052,32.6949,32.977,30820818.516329
2021-02-10,BNTX,118.216,119.187,115.988,117.924,1410892.1209754
2021-02-10,MRNA,179.34,185.22,176.37,182.74,7067541.0
2021-02-11,GOOGL,104.438,104.7,103.443,104.55,20480580.0
2021-02-11,PFE,32.4402,32.7983,32.2987,32.7896,32779297.742285
2021-02-11,BNTX,116.909,118.791,114.324,117.87,1365813.9213449
2021-02-11,MRNA,183.44,184.22,176.2,178.29,5464092.0
2021-02-12,GOOGL,104.752,104.975,103.679,103.988,18990500.0
2021-02-12,PFE,32.7134,32.9302,32.3757,32.4499,27147339.669793
2021-02-12,BNTX,116.443,117.672,114.75,117.364,1038447.2521944
2021-02-12,MRNA,183.74,185.0,177.58,184.89,5705535.0
2021-02-16,GOOGL,105.535,107.257,104.588,104.588,31003900.0
2021-02-16,PFE,32.6862,32.8453,32.5632,32.8354,30492321.784948
2021-02-16,BNTX,113.293,116.701,111.481,115.889,1532008.6113867
2021-02-16,MRNA,178.53,184.18,173.5088,182.41,6917541.0
2021-02-17,GOOGL,105.931,106.122,104.417,104.699,20303540.0
2021-02-17,PFE,32.8744,32.975,32.4695,32.5729,28126344.629807
2021-02-17,BNTX,112.481,112.907,107.093,112.036,1344684.2093614
2021-02-17,MRNA,176.76,178.01,171.62,174.28,6554586.0
2021-02-18,GOOGL,105.29,106.099,104.666,105.25,22570980.0
2021-02-18,PFE,32.5632,32.8608,32.5251,32.771,25527617.350496
2021-02-18,BNTX,111.58,112.531,106.34,106.974,1620357.8443018
2021-02-18,MRNA,169.57,175.47,168.0,171.5929,5124102.0
2021-02-19,GOOGL,104.44,105.929,104.172,105.39,37938780.0
2021-02-19,PFE,32.4499,32.6764,32.411,32.6578,29871362.410256
2021-02-19,BNTX,114.591,115.77,111.946,112.026,1394777.0432038
2021-02-19,MRNA,174.74,179.3,170.53,173.54,6413592.0
2021-02-22,GOOGL,102.713,104.016,102.4,102.68,29466340.0
2021-02-22,PFE,32.2801,32.3846,32.0723,32.3466,36427424.846431
2021-02-22,BNTX,113.511,118.662,112.947,116.334,1593169.5819043
2021-02-22,MRNA,159.37,170.35,158.58,167.8,11152702.0
2021-02-23,GOOGL,103.006,103.625,99.5115,100.7,34657980.0
2021-02-23,PFE,31.9504,32.2138,31.7337,32.0352,39931595.942932
2021-02-23,BNTX,110.906,111.161,105.439,109.722,2107672.8693146
2021-02-23,MRNA,150.17,151.99,136.0092,151.25,15496680.0
2021-02-24,GOOGL,104.19,104.416,101.376,101.502,22608740.0
2021-02-24,PFE,31.7999,32.082,31.7239,31.9132,32568048.592638
2021-02-24,BNTX,113.085,113.492,108.192,109.46,1418562.9868386
2021-02-24,MRNA,144.79,151.0,143.47,150.41,9757204.0
2021-02-25,GOOGL,100.798,104.15,100.324,102.796,41548180.0
2021-02-25,PFE,31.8654,32.1396,31.6029,31.8654,39806269.741215
2021-02-25,BNTX,111.263,116.235,110.124,113.779,1140634.9371215
2021-02-25,MRNA,148.38,160.98,145.86,150.78,15172131.0
2021-02-26,GOOGL,101.096,102.826,100.05,101.498,40041280.0
2021-02-26,PFE,31.5542,31.9414,31.4311,31.8849,44005588.462718
2021-02-26,BNTX,107.994,113.888,107.994,112.818,1038497.7317013
2021-02-26,MRNA,154.81,159.6,150.88,157.98,13445239.0
2021-03-01,GOOGL,103.483,103.812,101.721,102.4,26061780.0
2021-03-01,PFE,31.7434,31.9688,31.5736,31.6478,32272626.657786
2021-03-01,BNTX,109.163,110.391,107.034,108.955,894176.82157428
2021-03-01,MRNA,157.4,157.7799,145.2501,154.4631,15351555.0
2021-03-02,GOOGL,103.224,104.737,102.834,103.242,25563680.0
2021-03-02,PFE,31.5736,31.9317,31.5639,31.7337,29367367.804117
2021-03-02,BNTX,103.983,108.816,103.25,108.816,1103876.7698126
2021-03-02,MRNA,146.81,154.4713,146.44,153.5,8630604.0
2021-03-03,GOOGL,100.571,103.8,99.7,102.598,33892900.0
2021-03-03,PFE,32.4021,32.4598,31.5081,31.5736,48842499.252921
2021-03-03,BNTX,96.3262,104.003,96.3262,103.834,2163356.8133374
2021-03-03,MRNA,131.22,147.32,131.0,146.09,13683455.0
2021-03-04,GOOGL,101.696,103.73,100.272,100.743,49215720.0
2021-03-04,PFE,32.2235,33.057,31.8849,32.2801,48236900.937612
2021-03-04,BNTX,94.2462,99.9474,91.6312,96.4748,2357499.9871501
2021-03-04,MRNA,132.3,135.47,126.69,128.7,10929537.0
2021-03-05,GOOGL,104.854,105.31,101.389,103.058,53099540.0
2021-03-05,PFE,32.4021,32.5534,31.9932,32.3075,32465958.157885
2021-03-05,BNTX,95.2862,95.9201,90.3535,94.7711,1709861.0387439
2021-03-05,MRNA,132.19,134.27,121.12,133.0732,12039641.0
2021-03-08,GOOGL,100.375,105.687,100.26,104.203,36867420.0
2021-03-08,PFE,32.366,32.855,32.3466,32.4889,25845781.153932
2021-03-08,BNTX,89.4323,94.7909,89.4323,93.9292,1535958.1280038
2021-03-08,MRNA,123.47,133.55,122.48,129.15,6839340.0
2021-03-09,GOOGL,102.018,103.196,101.78,102.488,33920620.0
2021-03-09,PFE,32.4598,32.8354,32.4499,32.5437,26710550.08271
2021-03-09,BNTX,95.5635,96.9998,92.6812,93.216,1328502.4986407
2021-03-09,MRNA,130.87,132.3,125.6,127.11,7834221.0
2021-03-10,GOOGL,101.81,103.07,100.966,103.07,27100080.0
2021-03-10,PFE,32.9125,33.1097,32.5251,32.6384,35556389.966206
